id,text,generated,fold,preds
7A89CCBBD747,"Thomas Jefferson wrote ""Determine never to be idle"" that is mean like some time we are busy. I agree with this prompt becasause it's something posible and if we always doing something.In my opinion we acomplish more if we are always doing something because some times we have stuff to do for example going to work after school or study after school. But some time people they don't like to do school work for the reason they think there are not smart. In my position do work it's some i like to do every day because that's how i learn more stuff. IF we have a park time after school that is something good because you are reciving money for your self and maybe you can help your parent with bills.Some peoples think that if we don't do something in this life we ca have a vetter remposible. That is mean if we don't work or study for a vetter life them we are not going to have nothing for .Exaplem if you are18 or more you have to look for a jod becase you are respomsible for your self because your parents there are not going to give you anything what you want you have to work and buy your own stuff. This is something posible we can do in us life.Some may said that to do nothing is better life. they said that becsause they never think about thre future or maybe they don't want to do nothing in the life and that is not going to work. for exaple I have a lot stuff to do for gratuade from hight school i have to pass my esol and have a good great grade if i don't graduate from hight school that choise i have is to work out side. However, if a want the opportituti to do something in the future the best choie is to study effort my self and go to the college to have a better jod.people Sometimes they're bussy in keys that is something posible in us life becuse we want to become a good person and resposible in the future that's that way we learn it is easy to do something never give up.",1,0.0,1.5034568
7AAE019F70D6,"I disagree with the principal saying that all kids should at least join one extracurricum activity because kids have other things to do like homework,they might be already doing a activity and they'll get tired faster if the principal make them do a other activity, and it can contain stress if you don't get it right the first time.For and foremost, I disagree with the principal saying that all kids should at least join one extracurricum activity because the student have homework to do and I know that i get a lot of homework maybe you do too i also know teachers give kids projects and if the principal makes them do a extra activity then they wont be able to have anytime to do their own things. Also studies have shown that making kids do a extra activity can contain a lot of stress and who wants to be stressing I know I don't, and it can also contain kids losing sleep do to the activities if they have homework and a activity to do it'll make the students lose sleep due to the activity and the brain needs a good hours of sleep for it to function well. This is why I say principals shoudn't make students join activiesSecondly, I disagree with the principal because the students will get way more tired faster and did you know that someone in Washington DC, fainted due to the principal making the student do a other activity and thats why the principals shouldn't make students join a other activity because it'll most likely make them get tired faster and what we want is to keep our kids healthy but we can't keep them healthy if the principal makes them join a activity.Lastly,my last reason is stress, stress can come from a lot of things like work,school,friends,parents,children as you see stress comes from a lot and school stress is a big oe because we all know sometimes our grades go down and when we try to bring them up it gets really stressful and espcially if your pricipal is making you do a other activity that'll make even more stress and multiple studies have shown that a lot of the stress that kids get is from school and other activies. Those were all of my reason on why the principal shouldn't make students join a other activity espcially if they don't want too.Overall,I disagree with the principal making students do a other actvity because of homework,losing sleep faster and last but not least is stress. Those were all of my reasons on why the principal shouldn't mame students do a other activity ",1,0.0,1.4889293
7AB87BA4342F,"Kids play to have different jobs, but I know, since I was a baby, what I want to do. The world of the entertainment, in special the theater, is something that always catch my attention, thats why I would like to visit the Art and Performance Center.The principal reason why I want to go is for my family influences, my grandma has been dreaming about me been an actress. I remember going to the theater with her, telling me that her biggest dream is, one day, see me on one of those performances or shows. When I was littler, I use to participate on local shows every summer, her proud smile and happy tears make me feel that I was on the right place, doing the right thing. I know she would be so happy if I become an actress.Also, the Art and Performance Center has been the place of one of my favorites presentations,""The Rose"", the feelings that the esterpians transmit during the hold act are powerful; they make you feel that you are part o the show, or even better, they make you feel that is not a show. Imagine myself on that scenario with the lights, music, the public, while I am realizing a magnificent performances is something that makes my feel really grate. I want to inspire people in the same way that actors inspires me.My love for the performant arts isn't the unique reason why a should go, I am a respectful and courteous person; a hardworker which goal is to learn everything about arts. Some students aren't really interested on the place they go, playing around, acting boring, but not me, I am really interesting in this opportunity, in all the special details of the world of preforming arts. From the backstage to the actual scenario, everything would be a delaitful experience for me.For all this reasons, I would like to go to the Art and Performance Center, seeing all the components and experiences that brings you the fantastic world of the theater.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",1,0.0,1.4710248
7ABD75EA7CBC,"Imagine going to school everyday to learn and experience new things, when it comes to lunch, students are ready to eat and enjoy there favorite food with others but the principal made an announcement about changing the lunch system by getting rid of junk foods to healthy foods. Students favorite food being replaced by healthy food will be a nightmare to them. No more pizza, burgers, spaghetti, etc, will be all gone and will cause a problem. Removing students favorite food to healtheir ones will be a bad idea. Students will dislike eating healthy food, and students will feel hunger and lose concentration in class.Firstly, Some students will dislike some healthy food that they don't enjoy. For example, Generic_Name goes to lunch and sees the only food aviliable is a salad. He never ate salad before but sees a lot of vegetables including lettuce, tomatos, onions, etc. He feels disgusted by the food he was serve and rather starve. What I mean is that students being served to vegetables which they won't take a bite of, won't make them eat because they don't enjoy eating vegetables that was served to them and might get student to not eat but starve which will be bad to there body.Additionally, the students will be in bad shape during class time. They will feel hungry, sick, or possibly pass out. For example, Generic_Name came back to class from lunch and he didn't eat anything because of the food that was serve. While doing class work, Generic_Name doesn't feel well and his stomach starts to growl because he didn't eat anything. He will lose focus and will start begging for food. What I mean by that is students in class will feel hungry and there stomach will soon to growl and will lose focus on class instructions. The principal should not make these changes and keep the system of lunch the same because there body will be in good shape and will gain energy through out the day.Some people will disagree my reasoning and opinion on changing the school food system to healthier ones is a bad idea. They will say say it's a good idea because they will consume healthy foods that will make students grow stronger, will have a healthy diet, and be more energized within there life.That may be true but that's not the case because student are comfortable on what they eat and what suits them will suit there future lifestyle. Thus, changing students favorite food to healthy ones in lunch is a bad idea.",1,0.0,1.4627092
7AC357DAA5D7,"Its been said that a positive attitude is key to success in life. I agree, I think its nessasary to have a positive attitude in your everyday life , in your work place, in your ""time of need."" those are the most important times you will need to show your best.First , I think its important to have a positive attitude in your everyday life because, of the stress that goes on. No one will understand how you feel other than you. If you stay in the mindset of "" i cant do this,"" ""this is too hard."" You will never see yourself prosper and grow. How can you have the biggest expectations in life when you are so dull and negative. To advance you need to be aware that everything is going to be okay, be reminded of that.Secondly, your work place always has to stay positive. This is the place you go to work in , this is a place you try to distract yourself from the rest of the world. If you set your self to a person who feels as if they cant do anything then you will never reach that promotion youve been waiting for. If you set your self as the person who puts too much on themselves, you will never see growth. You can do the impossible it will just be up to you to change your circle.Although, there are many people who live in doubt and build this wall of negativity in there life. You cannot be that person. Think about the little things in life , you have a roof over your head, your family is safe, you are safe. You never go a day without eating. Those are the little things that matter.Lastly , in your "" time of need"" you should always be more optimistic. Whenever you are feeling down and feel like your world is falling apart be aware that your surroundings should never bring you negativity. There are so many other thing you could and should be thinking about, the little this matter in this life. Feelings are always temporary and you need to always make sure that the positive things impact you the most. Greater things are to come in everyone life.In conclusion, being positive in many ways will always change your mindset . Positive attitudes are key to a better future and for the best success in your life. ",1,0.0,1.500994
7AC5AC48813D,"I believe that schools should allow the students to graduate in traitional four years,instead of three years because If some of the student faill the class or the SOL, they should a time to retake those classess they faill. Most of the students dont what to take a courses during the summers. Some students want to take a elective courses in schools not in summers chas as a art, muise, and language they want.I personily believe students graduate in four years because they will have time to retake a class or SOL if they need to do. I think it's head for some of the student to work and graduate in three years instead of four years. The most immopat think is that if the students faill a class they can't graduate the hight schools befor they pass the class they faill.Most of the student's don't want to take a courses during the summer because they want to have free time , they don't want to work on summers. Some students work and save some money for college. They don't want to work for schools on summers. They're some family who love traveling with they're kids.Most of the students want to take a elective courses but not in summer. Couses whay want to take is art, muise, and language they want. Some of the classes that students take as a elective courese can help them in college or in work force. Some of the elective courese that students take can help them find out what they like or dislike.Overall my position on this issue is that schools should offer a four years hight schools, instead of three years because it's can hlpe students to get ready for college and work. ",1,0.0,1.4856403
7ACF284A8B7C,"I think that work in groups is more benefit. Because work is groups make the class successful. also, the students can know each other and they can meet new people. therefore, work in groups is benefit for students and teacher. Here are some reason whyI think that work in groups is benefit.First, They can divide the work in same parts. While someone is working in searching information the other one can think in how to make the work more creative. Also, if they divide the work is more fair for the group so they can have more opportunity to work successfully. Second, They have more opportunity to have a better work. If the class work in group they can do much better in the work that working alone because they can do the work more easily by working as a team. For example, If the class works in groups of 4 they can do a good work by dividing the work in same parts like one can be searching for information the other one can be looking for imagines. The other two can be checking that the writing is good and that the information is good. And the last one can make the presentation and make the work creative.Second, In groups can take less time to work on it that working alone. If a group meet in one place and they start working they can easily finish the work on time. Also, they can search for information more faster then alone because they can divide the work but they can also help each other. Second, In a group decide what to do it can be hard. But when the group decide what to do and they finish the work fast. The group can check if the work is good or not and decide either to keep the information o to make some changes. So, the group can have more opportunity to have a better grade.Third, Work as a group can also be fun because you are working with your friends or you can met new people. First, work in group can be a good for class because they can know each other. If the class meet each other the class can be more successful. Because there will not fight or enmity so the class can work more successfully. If a class is works more successfully that makes the topic easy and knowing each other makes the class more understanding. And, It will make the class more fun because everyone can help each other in thing that are hard for people. For example, if one student can't understand the topic he can ask for help to the teacher and he can ask to people around hem for help.In conclusion, work as a group is funny and make the class better. Also, it makes the students to do better workers and meet people. therefore, I think that work will be better in groups because the class can meet and know each other and they can be better person and better students. This are some reasons why a think that work in groups is better.",1,0.0,1.5080025
7AF7DC456D3C,"This program is helpful for younger students because it would get work accomplished with the presence of the older student. Older students that volunteer helping younger students would make younger students feel more at ease. Younger students won't have to deal with their assignments being due because they already turned it in. This program will help younger students study with assistance by the older students to get a high grade in tests or quiz. Older and younger students can play board games or read a book to help them get better with their English and writing skills.Play outside basketball, soccer, football, etc just to have fun and waste that energy. Younger students who want to pick sports is fine as well, Older students can support or encourage younger students to do what they want. Older students can review things in the year for younger students to remember the key things or notes for the SOL's. Then younger students won't have to fail the SOL because they have the knowledge to surpass the test. Younger students with knowledge can get past Elementary, Middle, and High school and get that degree to College leading them to jobs they need or want in the future.         ",1,0.0,1.3232384
7B00EEFA1313,"If you should be want to do it a profesional, in your life is fine for you.My ideas however about this career.More tecnology, is good because in your life to help, for your family, if i am agree.The ideas some time are bad. because you not undesrtan, if you already for the not is good.Thesis:.is important that, because help in your life are a career and the family put happynes about your caeer but you pay attention if you not pay attention you can not power, the something you has to possebilty in your life for learning to much something about your caeer..That is good, because you help on the family in the life the students, has to responssibility about that because is your responssibility because is your caeer.. And i thing is a good ideas for students because the students has to possibility, about a caeer in the life about he , and in the school help the students about that he want to a caeer in the life for put happy on the family and he.Paragrap: That is very good for the students, because he want to do it that is your responsability in all your job because is a agreer, waht you take for you life in the caeer is good because your family help on you and all family help for you caeer.Conclucion: If you want to do it a caeer, in your life is fine for you and help in the caeer about you job.",1,0.0,1.4815114
7B0430EDACBA,"I agree that having a positive attitude is the key to being successful in life. I believe is important to have a positive attitude because having a positive attitude can open doors to different phase in life. For example, when it comes to school, significant others and obstacles that life may throw at us. Is important to not loose our cool and have the type of attitude that everything is going to turn out great at the end of the day.Having a positive attitude when it come to school can be a way to cope with all your assignments, teachers and schoolmates. Especially being a teenager people thing is not difficult to wake up every morning 6 or 7 AM and deal with people's attitude and also having to worry about the amount of work the teachers give out to students and then going home to do chorus is something that teenager are capable of doing, but adults don't take that time to think that they was teens back in the 60s where life isn't easy but when it comes to school rules have change. Now we must pass SOLs to graduate but, a person who stays positive believes in there self makes it easy for their self to get through what's stop you from being happy.Everyone in life have to deal with different types of obstacles physically and mentally. For example when i came to America I thought my life was over learning a whole different language and also trying to adapt to whole new country a whole different environment would be hard for me. Instead of being hard head i stayed positive learn English really fast and started to start feeling more comfortable in America. I also was thinking of families back home and how i cant let them down, because they would love an opportunity like this to have a free education and being able to make it to the 12 grade. We all go through so much and the only way to get through is having a positive attitude that things well turn out better than yesterday.Others would say that you dont have to have a positive attitude in life to be successful because they probably dont have self confidence, someone around to give them hope or have giving up on their self to many times. I believe that having a positive attitude is the key to being successful in life because you viewing life on a whole other level all you see is good things coming your way and the nothing can get in between of your dreams and if you was to fall you going to pick yourself right back up and start again.In conclusion being able to wake up every morning and thank God for another day and pray that things are going to turn out better than yesterday is an important skill to have in this world we call life. We all have them phase that we go through and we feel like we cant keep moving forward but why stand in the same place with that same negative attitude is going to prevent you from wanting or doing more.           ",1,0.0,1.4944363
7B0C76128726,"I agree with Prime Winston Churchill; in he saying there is a lot of true and motivation. Failure is the most important element in the pursuit of success. Being successful is not a easy thing for anyone; there is a journey that you have to get through with many obstacles that you may fail at the first time. Also, no matter how many times you fail, you shouldn't give up on you want to do. When you continue to fail, your learn a lot from this mistakes or problems. The better thing are never easy to secure; we always make mistakes, but never too late to start again. As Winston once said ""success consists of going from failure to failure without loss of enthusiasm'' This statement is most certainly true if we are welling go put in the effort to past though feature and attain real success.If you really want something you going struggle for that and effort the most you can. Everyone who is successful has been through things that has caused them to fail in something the admired dearly, but remember you should never lose hope; mistakes allow you to view your challenge from a different perspective. Failure is only an opportunity to begin again, only this time with a better plan and more understanding. Failure is an unavoidable obstacle, so you must be ready to affront and learn about it. Look examples about people who don't lose hope and keep trying until they did it, and see that these people are representation of success. See the mountain they've claimed and look to it for inspiration and all they sacrifice.In conclusion, we come to learn more from our failures and difficulties than from our successes. Failure can bring us to better ourselves and begin our plans once more, this time more wisely. If everyone was to successes in their first try, we would not feel accomplished in the presence of success. The most important message to take from these quote is that after you have acknowledge both why failed and how it made you feel, you must attack the obstacle again with enthusiasm. Success it is hard work, perseverance, learning, studying, sacrifice and most of all love of what you are doing or learning to do.",1,0.0,1.4623473
7B1B2E8F7E89,"I think it took a positive affect on humans lives. I think it would be impossible with out technology. My reasons are that we use technology a lot,we use it for to shop online for our phones. My two other reasons are we use them for work. We use technology for school and to learn things from back then from now.We use technology for online and for our phones. So if we needed to contact someone it would be threw our phones. If we needed something to wear we go online buy something. If we needed go some where the in our phones theres GPS will guide us. We use our phones for lots of thing like looking at the news, or to see what time is it. Our phones has a lot of knowledge so if we need something new we use our technologyWe use technology for work like if we needed finish something we know how to do it. If we needed look something up for work we do it threw our technology. If your boss calls you in for something hes using technology. So if we did not have technology we could not do anything that what we are doing today.We use technology for our school like now Im taking test on my computer. We use technology for learning things like in history we are learning stuff from the past. We use technology for tests and to print some papers out. We use projectors for class if we need to see something. We use technology for our safety like cameras.So without technology we could not do anything like call or text or shop online or learn. Are lives have changed a lot when technology was invented. Technology is all around everywhere you go theres going to be technology.",1,0.0,1.495389
7B2B2910BB90,Imagine you are going to buy some new shoes but you don't know if you should get them. So then you ask for some advice from family and friends. But you still don't know what to do. So then you ask for more advice. Then at last you all ready know what to do. So you can more. I think u should ask for more help and advice. so you can pick the better choices.You can get more info on the topic you are doing. Like for one person can tell you one thing and a other person can tell you something else. Thats how you can get some more info. It helps more by asking more people because while you have your info they have there info as will. So then you can have more knoallige about whatever you doing. Last of all it's better to ask more people because like I said you can get more knoallige on the topic and will help you one making the better choices as will. It's all ways good to get more info on your topic because you don't ever want to do something with out any knoallige.People can help you answer stuff faster. you can probably can get the answer faster by telling more then one person. like for example you are doing some hard work at school and you want the right answer you are not just going to ask one person you are probably going to ask more then one person. All really because everybody thinks different. And last of all ask more then one person can probably get you the right answer. you should other people for help.you can help you pick the right choices. You can ask some friends or family for some help then it can help you go the right way. But if you do ask a lot of people you can probably can get confused. And maybe get mad and not finish your work. Then you will have no clue how to being aging. But all so all the opinion you got can help you a long way. Because you have gotten so much fact and options you can finish faster.All Am saying is ask for some help and you can get the right answers and you can probably make some friends too.  ,1,0.0,1.5727308
7B38A110CC94,"My grandmother used to say ""Your goals are not going to be done if you don't even move a finger"".I am totally agree with what Thomas Jefferson wrote about how wonderful is how much we might done if we are always doing something. We can make plans for every goal in life, but it doesn't matter if we just have a plan because we have to work in that plan to get that goal done, we accomplish a lot things more when we are doing something, when we have that determination to get things done to feel proud of ourselves.First of all we have to feel, we need purpose and strength to accomplish every goal in our life to feel proud in a future. For example, when I was little, my biggest dream was to be with my parents one more time as a family, we were separated at that time; I was in my home country, El Salvador and they here in the United States. I had that dream, but yes, it was just a dream. why? Because I was afraid of the journey to be with them again, they used to tell me ""If you don't do anything you will never know how different your life could be here with us, so throw that fear away and let's do something"". Then in my head I said ""if I don't get that courage to make the journey I will never going to see my parents again"" because I knew that they can't go back to my country, at the end I made that decision and I made it, I am with my parents again and as a gift I learned a new language, now I know i'll be more helpful for this country because I am bilingual now.Furthermore, we can see in every aspect of life how persons that one day were a common citizen, now are really important in the society because they were always doing something, they were working on their goals. On the other hand we have as example my home country, El Salvador's new president,Nayib Bukele. He was just a citizen like others but he was tired, tired of the political corruption that my country was going through, so here is what he did; he made his plan, he worked on his plan, he worked and made things for the country. Then he became a mayor because people chooses him as their mayor because of all his honest job, he started running for president in 2015, he had a hard time trying to find a political party that supports him with his new ideas and purposes for the country but the parties rejected him because they said he was to young,also they knew he was honest and that he will not admit any corrupt job that affect the country, and they were always looking for reasons to reject him, but he did not give up.Finally he made his own political party and he get the support of all the people that get tired of live in niggardliness during the governance of other parties, he fought against the two most powerful parties in our country, as a result he won the elections in 2019 and he became the new president of the nation.Many people think that it doesn't matters if you have goals and make plans for your future if you don't have some resources as money or a good social status, they can also see life as a random game which means that if you accomplish something they will say that is just luck, however; what they call luck, other people call it, late nights of doing something for what you want for your life.In other words if you want your life to be successful, you don't have to spend your time just dreaming about what you want, because things may be done only if you are always doing something which means; work for what you want, stop thinking about your life goals and start working on them, determine yourself never to be an idler.",1,0.0,1.4570682
7B4B838D8360,"First of all, I agree with Minister winston churchill once he said success consists of going from failure to failure because when you failure somethig you have to see the important role the faiure plays in the pursuit success. In addition, you have to think about your ideas. Forexample, when I know the position of superviser is avilble at my work and traying to work harder and harder to get this position,but after three years of working hard they gaive this position to someone ealse at this time i feel failure and I keep asking my self why they did not give me the position. Moreover, after two month the manager taking to me about why I am not working hard same like before, and you telling him about the superviser position and you did not ask me for it you just give it to someone ealse. Socend, the city manager called me to ask me if I am still interstiing about the postion or not I said yes I am intersting for it. Then he meet me at the work and said to me to get the position you have to do a lot of things before I gave you the position I said a lot of things like what, I am always dowing every thing at work. Third, he said I have to work all the positions in the reastorant the positions are the following:Foodrunner, Host,Selver,andKetchen. And after all of that you will get a traning of two other restorants. In addition to that, I have to disid if I still need the superviser position or not, if I said yes I still need it thats mean I heve to do all the thigs what the manager said it to me to gt the position. FOrth, I accept my manager ofer, and i worked all the positions in the restorant accept the bartnder.Fivth, the superviser position is good I will get good money and indepence on the location of the restorant our location in Washington Dalles International Airport. Thats mean the restorant always busy specialy Saterday and Sunday. Moreover, I am working with the campany since the open the restorant I am the seniorest preson in the restorant because the campany changed the manigment three times until now.Then, when my manager saw me morking extrimly hard and when the city manager taked me again I am finaly get the suprviser positionFirs of all, when you going to failure to failure without loss of enthusiasm it is very great to have your enthusiasm and you have to belive in it, because this is the only way to seccess in your life.",1,0.0,1.4356344
7B557B2F27CE,"Do you think imagination is more important than knowledge? Well have you ever wonder how the first computer was made or how the first lightbulb was made? It all started with a imagination, if the person who made a lightbulb never had a imagination of building a lightbulb we will be using candles for a source of light. How a about google, snapchat or even, books it all started with a imagination. Thats why I think imagination is more important than knowledge.We all know knowledge is very important but with out imagination we cant think or read because imagination is the key to knowledge. Without imagination we cant think and when we cant think we cant learn or solve every day problems. Knowledge did not just exist like that is was made how? By imagination thats why why learn and do things.You can be the smartest person in the world but if you dont have a imagination you cant help the solve world problems like how to poverty. Imagination is very important because with out it our lives will be more difficult for example with out cars we wont be able to go to work or go places and without phones it will be harder to communicate. The reason we have cars books and computers is not because knowledge but because of imagination. Thats why Imagination is the key to knowledge.Imagination is very important, why you may ask, well with out imagination we cant think of new ways to solve problems or read. Lets say imagination was never a thing we wont know how to read or count to 10 because imagination is the key to knowlege Without imagination we will be having a lot of problems like how to comunicate, read, think, or even count to 10 thats why imagination is important.With out imagination we as people cant make new things like books, art, or even better things thats why imagination is very important in may ways. Imagination is the key to making new things like cars, phones, computers, books, with out imagination we wont have things like cars, or phones. It takes alot of thinking to make new and helpful things. If imagination was never a thing their never have been numbers, books, or even a language.Imagination is how we have things like google, computers, cars, books, and with out imagination we cant think of new ways it make the world a better place.Imagination is why we as people are advancing and getting smarter every day. Anything is possible if you can believe and think. Thats why imagination is vary inportant is many ways.",1,0.0,1.4910464
7B5BC2343286,"In some Societies, students are expecting to identify a career by the time they enter to high school,Their courses of study in high school are selected to guide them toward a specific careers and take the classes they need for the career to practices more and be more specific in the career and have more thinks to know how it work for them, in some career they need a lot of think to try it and they need practice to be in high level of the career and at young age they are expecting what career they want to take when they get older and get to high school.I think that's good idea for students to commit to a career at young age, because some career are really hard to take it and if they start talking about what career they can take from young age, they would know more about how the career work, and before they get to high school some of them would know what kinda of classes they can take and how it work to get better practice in the career because some career are really hard to take it, but some are not that hard to take it, but in high school they are many classes about careers and they talk about it and it work.When they get to high school, they can ask what are better courses for this career and what is better for this career and get information. When they are younger they are thinking in many career and they talk to the teacher whats better in this career and what kinda classes they can help and bring up better in the career, When they get to high school the thinking in many more career and getting more ideas about careers and see which one is better and talk about it. and when they get age when they have take classes for the career they getting more ideas about the career.By the time of the classes they meet someone who knows the about careers and they ask what they need for take classes, and visit the college or make a field trip and meet with the company of the career,before they get to high school, they trying to be better in every classes they have and have good grades and take important classes that work for the career and trying to take everything what they need for the career and important thinks learning everything.Most students from young age are thinking in career, when they start middle school are think what kinda of career they can take when they get to high school, and when they get to high school they are looking for the classes about their career, and see what can they do to learn more about what they think in their career and see how can they do to take it, and do the best with their classes to complete the career for their job and take about what they need for the college.I think that's a good idea to be thinking from young age, so when they get to high school they already know what career they gonna take and what kinda classes they work for their career and be prepared for collage, and from younger age they are learning more about what they wanna be when they get older, When they get to their college they would have more experience with their career, because they start thinking from young and they take course that help for their dreams with the career.             ",1,0.0,1.4692636
7B5F5B33B566,"When people ask for advice, they sometimes talk to more than one person. Have you ever wounder why that is the case?, if you are a person who does not take advice from another individual , then you could use this skill, taking advice from another person can help you make better life choices, it will make you understand things more clearly and faster, and learn from them. Multiple opinions really is a foundation to a job like a mayor of a city, it is vital to take advice from the community in order to address problems and concerns. If it was just a city with no voice in the community then the city would fall into a bad place which no one wants to be in and the key advice is to receive it.In the world we live in, we make a lot of important choices in life, some are big and some are small, but they effect our future and success. Next, advice from others can make you more wiser when you make your own choices, ifAbrahamLincoln never saw how African Americans were treated for there skin color he would have never signed the documents for slavery to be band. if he never got advice he mostly likely would have never Andres the problems with having that toxic racism. If it wasnt for him, it would still be here today thanks to out 16th President, which boils down to good thinking and advice. At some point in our lives I know we got advice from someone we look up too,also what ever the advice they gave you, is an add on to bigger things, for example if a parent or guardian gives you some advice to never quit on things or problems that are hard and difficult for you, with just that you will Carey that for the rest of your life. Which eventually make you more wiser and resistant to challenges and in life. You will have a mindset that will help you be more successful and a hard worker. When you are at that point you will know what is right and wrong, from advice from your remodel, father, and mother. Multiple opinions is like trying different types of food from different chefs and if you just try it, you will see something you might like, if you never try something you will never see a different possibility taking advice is just like that. Only instead its intellects make the right choice to help you.In Conclusion, advice is there to help you, opinions are there to guide you to something that gives you smarts to making the right choices in the world we live in live, sure not all opinions hear might not be in your favor. But just hear them out and be the best you that you want to be shaped in, advice will make yo wiser and more aware of scenarios. ",1,0.0,1.5039918
7B6FA03518AE,"People who does not have patient cannot make an experience without helping from someone else, and a project is not hard to make, but you have to think about what you are going to say in the project.There are a lot of way you should find to do something, and even if you would not undertand what you are doing. Don't give up, because one day you will realize your dream. For this subject I do not agree with it, because if you're making mistake often that doesn't mean you will never grow up. Sometime you have to force yourselfe to work, and in life you need to keep moving on, in what you're doing, you have to make sure that you never go back in the past, because you would like to realize your dream that you promised yourself in the future.For this position you may say that if you are trying to do something, and you already know that it is not going to be right, just leave it until you find the right way to do it. If you have an experience to do something, and prove it you need to think about it first, before you try your best in what you were trying to do. You could have done something that you had to do. You have to check it, so to make sure it is good or not good, so that is the way you can learn from your mistakes.Most of the time, you feel like you cannot do anything all you can do is just sleeping that does not mean you will never grow. You will grow in a good situation, if you are always doing good things and you never do something wrong. Now you will be growing up, and people will appreciate you everywhere you go to. For example you have already done some stuff that you are not supposed to do, life is going on that does not mean you will never grow. If you already have a plan to do something you need to think about it, before you start doing it. In life, you suppose to have done the right things to continue with the others.",1,0.0,1.5334296
7B802407D629,"We choose our own character traits. One character trait is kindness, someone who is very kind and friendly to everyone. my second character trait is rudeness, this is someone is usually not nice to others. My third and final character trait is helpfulness, someone who is always looking to help others. I chose all of these character traits, as i felt these are all traits that people choose themselves.The act of kindness is someone who is very kind and friendly, its one of many character traits. A lot of people choose to have this as their character traits, and most have it for a good reason. It should be said that people are not born kind, they choose their own traits that fits them best. Some choose to be kind after seeing how some people can act so different towards other people, or their parents just simply raised them to be kind. This character trait is a very common character trait, and i hope more people is it in the future.Rudeness is a somewhat uncommon character trait used by a small number of people. Not everyone is going to be a good person, some are rude all of the time for no apparent reason. A lot of people are rude because they are most likely going through something, or thats just the trait they had growing up. I know a lot of rude people, teachers and students, most are rude just because thats the trait they decided to choose. My final thoughts on rudeness is that not everyone is rude, but theres always gonna be that small amount of rude people in the world.The helpfulness trait is of my most favorite traits. Helpfulness is when someone who is always looking to help someone in need, and also make sure they get the help they deserve. I am a helpful person myself, i try to help people with their problems if i can. A person who is helpful is like that as they have always been like that, and just want to help anyone in need. The world is a much better place with helpful people, i hope they don't go anywhere.My counter claim is that our character is actually formed by influences beyond our control, and that we learn from these influences what our trait really is. I say this is false, we are supposed to choose our character traits, and they are what makes us who we are.We choose our own character traits. One example of a character trait is the act of kindness, a person who is friendly to all the people that comes their way. A second example of a character trait is rudeness, these types of people are generally rude to everyone that comes their way. A third example of a character trait is helpfulness, a person who wants to help others in any way. I have chosen these character traits as they are the most commonly used character traits.",1,0.0,1.4509659
